timestamp,open,high,low,close,volume,datetime
1742355900,140.65,142.15,140.6,141.85,295472,2025-03-19 03:45:00
1742355960,141.85,142.25,141.5,141.74,231993,2025-03-19 03:46:00
1742356020,141.74,141.9,141.26,141.48,103447,2025-03-19 03:47:00
1742356080,141.5,141.99,141.5,141.99,57751,2025-03-19 03:48:00
1742356140,141.92,141.92,141.74,141.86,70287,2025-03-19 03:49:00
1742356200,141.84,141.84,141.14,141.14,72437,2025-03-19 03:50:00
1742356260,141.19,141.25,141.01,141.1,33874,2025-03-19 03:51:00
1742356320,141.14,141.2,140.9,140.99,39887,2025-03-19 03:52:00
1742356380,140.99,141.25,140.92,141.25,54283,2025-03-19 03:53:00
1742356440,141.15,141.29,141.01,141.1,18329,2025-03-19 03:54:00
1742356500,141.1,141.1,140.93,140.94,38314,2025-03-19 03:55:00
1742356560,140.94,141.09,140.94,141.09,9622,2025-03-19 03:56:00
1742356620,141.1,141.2,141.05,141.15,10243,2025-03-19 03:57:00
1742356680,141.15,141.3,141.15,141.3,36195,2025-03-19 03:58:00
1742356740,141.32,141.48,141.31,141.36,25507,2025-03-19 03:59:00
1742356800,141.36,141.4,141.28,141.4,22273,2025-03-19 04:00:00
1742356860,141.4,141.75,141.4,141.7,33562,2025-03-19 04:01:00
1742356920,141.68,141.68,141.37,141.6,29978,2025-03-19 04:02:00
1742356980,141.55,141.68,141.46,141.63,20311,2025-03-19 04:03:00
1742357040,141.64,141.64,141.31,141.4,17536,2025-03-19 04:04:00
1742357100,141.35,141.5,141.26,141.31,14615,2025-03-19 04:05:00
1742357160,141.3,141.59,141.25,141.44,106116,2025-03-19 04:06:00
1742357220,141.26,141.35,141.05,141.18,22760,2025-03-19 04:07:00
1742357280,141.13,141.16,140.86,140.86,35291,2025-03-19 04:08:00
1742357340,140.98,141.06,140.88,141.0,24398,2025-03-19 04:09:00
1742357400,141.0,141.13,140.82,140.82,19720,2025-03-19 04:10:00
1742357460,140.93,140.95,140.7,140.77,25853,2025-03-19 04:11:00
1742357520,140.74,140.86,140.62,140.82,16494,2025-03-19 04:12:00
1742357580,140.8,140.99,140.8,140.98,21461,2025-03-19 04:13:00
1742357640,140.86,141.0,140.86,141.0,18665,2025-03-19 04:14:00
1742357700,141.0,141.03,140.8,140.86,19725,2025-03-19 04:15:00
1742357760,140.75,140.85,140.7,140.85,16777,2025-03-19 04:16:00
1742357820,140.85,141.16,140.85,141.0,51395,2025-03-19 04:17:00
1742357880,141.0,141.03,140.81,140.96,16178,2025-03-19 04:18:00
1742357940,140.95,140.95,140.87,140.9,9248,2025-03-19 04:19:00
1742358000,140.9,140.93,140.73,140.81,21950,2025-03-19 04:20:00
1742358060,140.89,141.06,140.89,141.06,21440,2025-03-19 04:21:00
1742358120,141.06,141.14,140.96,141.12,14473,2025-03-19 04:22:00
1742358180,141.12,141.12,140.53,140.96,556296,2025-03-19 04:23:00
1742358240,140.97,140.99,140.65,140.68,363780,2025-03-19 04:24:00
1742358300,140.65,140.65,140.5,140.52,33232,2025-03-19 04:25:00
1742358360,140.45,140.56,140.43,140.55,38080,2025-03-19 04:26:00
1742358420,140.56,140.81,140.56,140.81,19493,2025-03-19 04:27:00
1742358480,140.72,140.72,140.62,140.66,13594,2025-03-19 04:28:00
1742358540,140.66,140.92,140.66,140.92,23545,2025-03-19 04:29:00
1742358600,140.86,141.01,140.86,141.01,9405,2025-03-19 04:30:00
1742358660,141.08,141.26,141.0,141.26,17428,2025-03-19 04:31:00
1742358720,141.29,141.36,141.1,141.1,60658,2025-03-19 04:32:00
1742358780,141.25,141.25,141.08,141.11,42359,2025-03-19 04:33:00
1742358840,141.11,141.15,141.04,141.1,10556,2025-03-19 04:34:00
1742358900,141.09,141.19,141.03,141.18,16682,2025-03-19 04:35:00
1742358960,141.19,141.3,141.1,141.22,80493,2025-03-19 04:36:00
1742359020,141.22,141.3,141.15,141.25,31347,2025-03-19 04:37:00
1742359080,141.25,141.25,141.07,141.07,5374,2025-03-19 04:38:00
1742359140,141.07,141.14,140.95,141.09,11175,2025-03-19 04:39:00
1742359200,140.99,141.1,140.99,141.1,15594,2025-03-19 04:40:00
1742359260,141.1,141.1,141.04,141.1,8379,2025-03-19 04:41:00
